,label,edge_intensity,mean,std,version
1127,NORMAL,56242.8558555603,120.16005615168251,56.524249421531934,brightness
1128,NORMAL,53318.18306121826,120.00027664145455,35.612139749949,brightness
1129,NORMAL,52187.41875,120.0,48.338667264512715,brightness
1130,NORMAL,50639.4,120.0,38.028798656717754,brightness
1131,NORMAL,51497.7072845459,120.00198062043637,46.713932558797154,brightness
1132,NORMAL,49197.14840393067,120.00241821096279,42.21163620364951,brightness
1133,NORMAL,52312.0609375,119.9999356912449,56.37152347483497,brightness
1134,NORMAL,45857.043844604494,120.00062878895551,43.95503860071543,brightness
1135,NORMAL,53206.9375,120.0,54.78529178038236,brightness
1136,NORMAL,55117.5359375,120.0,48.76378423618635,brightness
1137,NORMAL,53173.95306549072,120.00103193800896,50.21090117057775,brightness
1138,NORMAL,44057.94446868896,120.0473220157437,36.96604921667257,brightness
1139,NORMAL,59851.5359375,120.0,44.99469632413746,brightness
1140,NORMAL,49637.83899154663,120.03557035583071,50.484908545589185,brightness
1141,NORMAL,42292.429296875,120.03656457085162,43.3725057999365,brightness
1142,NORMAL,49229.221875,120.0,38.260202985250835,brightness
1143,NORMAL,58816.643438720705,120.01467077247798,42.846959688512676,brightness
1144,NORMAL,49452.04887161255,120.00010408298112,42.05669184243395,brightness
1145,NORMAL,56814.59467163086,120.01357015315443,42.96884729928968,brightness
1146,NORMAL,47416.0546875,120.0,41.17144636517994,brightness
1147,NORMAL,54257.9328125,120.0,40.52161057082212,brightness
1148,NORMAL,51226.91875,120.0,42.779184484488745,brightness
1149,NORMAL,57958.66270217895,120.61472851247527,52.75130030461365,brightness
1150,NORMAL,53437.328125,120.0005817823112,41.701581744440624,brightness
1151,NORMAL,58263.0394203186,120.00749244890176,44.35085383344954,brightness
1152,NORMAL,51361.2935546875,120.00022691488266,42.81073242099564,brightness
1153,NORMAL,55624.27669906616,120.00380329485051,39.47186198567616,brightness
1154,NORMAL,58539.80681533813,120.26746984664351,41.67915477008437,brightness
1155,NORMAL,52431.48160018921,120.01941402000375,47.449268864106806,brightness
1156,NORMAL,53534.75235519409,120.00088804401457,47.512442757933165,brightness
1157,NORMAL,58254.16447601318,120.13075608899817,52.3244591205894,brightness
1158,NORMAL,52219.4609375,120.0,30.424042514935188,brightness
1159,NORMAL,52754.6765625,120.0,42.219218115583104,brightness
1160,NORMAL,56095.1359375,120.01365705044009,43.87675831184975,brightness
1161,NORMAL,52371.91206817627,120.00192425702699,48.119994541594956,brightness
1162,NORMAL,49064.121875,120.0,31.351593868915195,brightness
1163,NORMAL,48564.153125,120.00004817964509,42.13282481661186,brightness
1164,NORMAL,53097.81875,120.0,39.38174942762529,brightness
1165,NORMAL,53130.728843688965,120.00318100582808,42.899387947736095,brightness
1166,NORMAL,55532.43741149902,120.5002114623785,41.55484870202285,brightness
1167,NORMAL,52236.0578125,120.0,42.957826953546046,brightness
1168,NORMAL,52613.0284614563,120.00079847639427,43.05383971084816,brightness
1169,NORMAL,52899.03834457397,120.0025112493895,47.395490757970386,brightness
1170,NORMAL,46679.688988494876,120.00767276645638,43.48201728548536,brightness
1171,NORMAL,50082.55456542969,120.00718446820974,43.200434952589255,brightness
1172,NORMAL,56047.334375,120.0,34.29913148646196,brightness
1173,NORMAL,51872.875,120.09004017338157,40.41408059920486,brightness
1174,NORMAL,57226.8296875,120.0,43.7322583960202,brightness
1175,NORMAL,54431.5984375,120.00023790309206,46.8356114194023,brightness
1176,NORMAL,46969.75388183594,120.00083677656949,42.35007805883997,brightness
1177,NORMAL,48779.4578125,120.0,36.772149571581636,brightness
1178,NORMAL,49797.196875,120.0,43.54069741197229,brightness
1179,NORMAL,49200.915625,120.03683897387236,38.37710063552677,brightness
1180,NORMAL,45814.153125,120.0,45.25548402301044,brightness
1181,NORMAL,47673.77970581055,120.00006914697587,42.691109756698275,brightness
1182,NORMAL,55341.53743591309,120.08047158457339,49.03764543752466,brightness
1183,NORMAL,56297.928125,120.022791584488,49.92889089308609,brightness
1184,NORMAL,50046.337118530275,120.00058067124337,32.41204079728777,brightness
1185,NORMAL,50608.424801635745,120.00006621982902,47.12536841143203,brightness
1186,NORMAL,48815.717085266115,120.01620333362371,46.74511892273231,brightness
1187,NORMAL,54667.6890625,120.0,45.07823677009619,brightness
1188,NORMAL,59709.852462768555,120.14306837599725,40.747491325669245,brightness
1189,NORMAL,49042.075,120.0,33.569944737909914,brightness
1190,NORMAL,60528.196875,120.0,43.68388616868367,brightness
1191,NORMAL,50232.011178588866,120.00116142886691,41.76091638130111,brightness
1192,NORMAL,53351.09410858154,120.00250159716234,42.60109891622513,brightness
1193,NORMAL,46256.110348510745,120.00076448731124,42.168736931685984,brightness
1194,NORMAL,50048.46943969726,120.03274899814278,42.78817003978411,brightness
1195,NORMAL,46809.74292755127,120.00810645753518,40.22841086385586,brightness
1196,NORMAL,49033.32534637451,120.002722567413,53.63714154901261,brightness
1197,NORMAL,53436.36026992798,120.00186905008741,44.834427866078975,brightness
1198,NORMAL,46820.54122467041,120.00037724291906,46.42933749515906,brightness
1199,NORMAL,45561.2609375,120.0,35.60719459034076,brightness
1200,NORMAL,49881.753125,120.0,39.125314985749675,brightness
1201,NORMAL,50288.4203125,120.0,29.368989149324246,brightness
1202,NORMAL,58464.067448425296,120.0927285477519,57.114935833840505,brightness
1203,NORMAL,49911.93673553467,120.00028443848714,37.68402981560233,brightness
1204,NORMAL,57163.7171875,120.0,43.43545962925482,brightness
1205,NORMAL,55433.665625,120.0,34.133056660693164,brightness
1206,NORMAL,46997.802423858644,120.00937797571532,57.37495790054522,brightness
1207,NORMAL,45998.1484375,120.000158369774,43.64762189270349,brightness
1208,NORMAL,57270.1234375,120.0196946254,45.40079232960976,brightness
1209,NORMAL,53686.2600402832,120.00396018382162,44.35135286187888,brightness
1210,NORMAL,52760.12301177978,120.33347402932122,39.83547681175657,brightness
1211,NORMAL,52202.8390625,120.0,44.18459016301987,brightness
1212,NORMAL,54638.849513244626,120.03586587775499,51.59953547837611,brightness
1213,NORMAL,54390.830713653566,120.02070909109898,39.81087384034067,brightness
1214,NORMAL,46106.05,120.0,36.13283622452241,brightness
1215,NORMAL,54139.56903076172,120.00251517817378,47.34176229360146,brightness
1216,NORMAL,45930.986190032956,120.00296505051665,44.43174450479909,brightness
1217,NORMAL,55906.55134048462,120.01793793891557,44.67967813739537,brightness
1218,NORMAL,37480.88182754516,120.07889913348481,64.24134437968146,brightness
1219,NORMAL,47099.3125,120.0,37.01539419298687,brightness
1220,NORMAL,55469.2484375,120.00207390356809,48.87164168500694,brightness
1221,NORMAL,55252.809375,120.0131049156189,47.66352188244308,brightness
1222,NORMAL,48221.63800964355,120.0001470213756,47.5843938091904,brightness
1223,NORMAL,51196.54804229736,120.09137039072812,54.95444407796761,brightness
1224,NORMAL,48969.96731109619,120.01165053807199,48.06935558859331,brightness
1225,NORMAL,47432.489477539064,120.00056136399508,29.32613901448781,brightness
1226,NORMAL,55452.615641784665,120.00176739506423,42.10574577692286,brightness
1227,NORMAL,52004.3421875,120.00255348696373,37.030207745702015,brightness
1228,NORMAL,47071.48753051758,120.00050831772387,41.63695179619455,brightness
1229,NORMAL,46222.51875,120.0,33.49773312302125,brightness
1230,NORMAL,53793.736630249026,120.01942603942007,42.14390576200781,brightness
1231,NORMAL,50036.81556015015,120.00033481046557,47.927617671076234,brightness
1232,NORMAL,54302.289770507814,120.2407173551619,42.18816918366647,brightness
1233,NORMAL,58955.00625,120.00029512494802,47.53184568608551,brightness
1234,NORMAL,52494.35190734863,120.02481013070792,45.617413491337466,brightness
1235,NORMAL,55665.8265625,120.00002913316712,46.70062326082957,brightness
1236,NORMAL,54524.53309020996,120.0001724101603,47.69852267861783,brightness
1237,NORMAL,47219.68792190552,120.00029242993332,37.19552391465869,brightness
1238,NORMAL,50960.9796875,120.0,45.86298492197734,brightness
1239,NORMAL,52062.9890625,120.0,43.25249228118558,brightness
1240,NORMAL,49886.70718307495,120.0020144903101,50.695268873054616,brightness
1241,NORMAL,42011.85654373169,120.00733718299307,47.4321916102309,brightness
1242,NORMAL,48104.9250579834,120.00269128661603,29.665723829242477,brightness
1243,NORMAL,53038.60366668701,120.17363235261291,46.80344906690553,brightness
1244,NORMAL,51017.917414855954,120.00253607193008,48.03169040050019,brightness
1245,NORMAL,52989.590625,120.00045932270586,41.67136899363481,brightness
1246,NORMAL,57914.29742736816,120.07534551993012,49.91999268152205,brightness
1247,NORMAL,53604.7625,120.0,38.1332291178032,brightness
1248,NORMAL,55962.040183258054,120.00660647428595,49.792504125699125,brightness
1249,NORMAL,52417.33125,120.0010938597843,47.02548730084446,brightness
1250,NORMAL,52561.734375,120.00639965757728,41.48925500018577,brightness
1251,NORMAL,56492.353125,120.00002555688843,38.40299807584463,brightness
1252,NORMAL,60469.80159454346,121.23471174528822,55.58229416556245,brightness
1253,NORMAL,49747.113233947755,120.16861462779343,41.60943128667476,brightness
1254,NORMAL,44868.0221862793,120.01028157584369,46.65377006958076,brightness
1255,NORMAL,53168.56875,120.00040223170072,34.18915487534784,brightness
1256,NORMAL,55412.59013671875,120.0204472001642,38.27749132129269,brightness
1257,NORMAL,58680.0203125,120.00076207146049,44.394805810789414,brightness
1258,NORMAL,47541.4265625,120.0,37.38535340957675,brightness
1259,NORMAL,46925.06114959717,120.00002962863073,47.27038360430048,brightness
1260,NORMAL,51292.063327026364,120.1273091759067,40.09008965134697,brightness
1261,NORMAL,53806.96875,120.01665160618722,49.797728756790484,brightness
1262,NORMAL,49118.03408203125,120.00253569334745,40.282566888069454,brightness
1263,NORMAL,43922.0640625,120.0,43.206045225054474,brightness
1264,NORMAL,47723.4703125,120.0,41.9821767848629,brightness
1265,NORMAL,52206.56658935547,120.00338038010523,48.74480673069965,brightness
1266,NORMAL,53133.528125,120.0,44.247543245620044,brightness
1267,NORMAL,51894.85436630249,120.00021846452728,39.77851184653493,brightness
1268,NORMAL,54161.478125,120.0,44.3614680861004,brightness
1269,NORMAL,52788.842261505124,120.0007427802775,44.111882140984164,brightness
1270,NORMAL,45480.179669189456,120.01512118056417,46.40779681468873,brightness
1271,NORMAL,45306.8234375,120.0,40.11026731212192,brightness
1272,NORMAL,46639.890625,120.0,37.829598006376536,brightness
1273,NORMAL,47344.5609375,120.00008386839181,42.74976201720995,brightness
1274,NORMAL,45525.08701171875,119.99799355864525,51.03601604229277,brightness
1275,NORMAL,53716.3859375,120.0,43.46231834174896,brightness
1276,NORMAL,55521.12194671631,120.00693163787946,50.124935938815256,brightness
1277,NORMAL,58687.4177986145,120.20092340209521,52.28959513767139,brightness
1278,NORMAL,48367.0765625,120.0,36.18582336997542,brightness
1279,NORMAL,46651.82869873047,120.00146597251296,37.04225057109089,brightness
1280,NORMAL,52929.2015625,120.00027190544643,39.81175202430255,brightness
1281,NORMAL,57023.08923339844,120.00080267339945,42.294065571515105,brightness
1282,NORMAL,51942.61009521484,120.00194857642055,42.05404653450767,brightness
1283,NORMAL,50765.4125,120.0,38.92780466424098,brightness
1284,NORMAL,59641.44524612427,120.03878730651923,49.67746922822752,brightness
1285,NORMAL,58086.361798095706,120.00203874148428,37.179402194391336,brightness
1286,NORMAL,53947.903453826904,120.04297920223325,47.200058588438836,brightness
1287,NORMAL,48536.4640625,120.0,36.59439221117281,brightness
1288,NORMAL,63304.48172531128,120.06553345965222,50.53261392326818,brightness
1289,NORMAL,51886.54713745117,120.11032857559621,54.19752011888458,brightness
1290,NORMAL,49984.0296875,120.0,39.39389671486707,brightness
1291,NORMAL,54796.385418701175,120.00084953382611,45.11659108269999,brightness
1292,NORMAL,41777.4347732544,120.00147165218368,44.42149746358293,brightness
1293,NORMAL,46218.070567321774,120.0002623279579,34.22498795479276,brightness
1294,NORMAL,57629.47139892578,120.00008825585246,51.932730190123166,brightness
1295,NORMAL,46352.25162658691,120.01588441897184,43.36148428687586,brightness
1296,NORMAL,51133.58635559082,120.00921436306089,46.542108394669235,brightness
1297,NORMAL,60043.0421875,120.00017850263976,43.17033491043307,brightness
1298,NORMAL,45899.5296875,120.0,38.25510114615419,brightness
1299,NORMAL,49841.371875,120.0,38.57560652202979,brightness
1300,NORMAL,47861.8734375,120.0,37.35261375382865,brightness
1301,NORMAL,49539.22486724854,120.00001998664811,41.33059240063143,brightness
1302,NORMAL,51379.7109375,120.0,31.484798918302708,brightness
1303,NORMAL,60798.296615600586,120.01493645552546,47.99232770100608,brightness
1304,NORMAL,59300.54978027344,120.00115163624287,44.30668532846058,brightness
1305,NORMAL,48149.96109390259,120.00001912121661,32.45884882007671,brightness
1306,NORMAL,48542.50528106689,120.02466974547133,46.47737860945578,brightness
1307,NORMAL,50529.775,120.0,41.72793049972321,brightness
1308,NORMAL,55236.478125,120.0,41.959414292790626,brightness
1309,NORMAL,50643.6859375,120.0,33.15495666501555,brightness
1310,NORMAL,46215.1859375,120.0,37.25672821553881,brightness
1311,NORMAL,52031.2796875,120.0,37.22372869806222,brightness
1312,NORMAL,46400.35708618164,120.0001295695547,42.01635383881431,brightness
1313,NORMAL,53730.46592712402,120.00207276362926,51.29704686906161,brightness
1314,NORMAL,47599.5765625,120.0,41.76154201772026,brightness
1315,NORMAL,51517.797789001466,120.01385040488094,42.89691676995004,brightness
1316,NORMAL,47222.3859375,120.0,41.556293688356384,brightness
1317,NORMAL,49773.0140625,120.0,37.2437575433465,brightness
1318,NORMAL,54631.61350860596,120.00263132387772,48.71348251996956,brightness
1319,NORMAL,42449.36875,120.0,42.620651706376485,brightness
1320,NORMAL,49588.253125,120.00002387724817,41.307192531573065,brightness
1321,NORMAL,52825.59375,120.0,42.025643500489025,brightness
1322,NORMAL,62486.45518417358,120.22677366482094,53.26291704240217,brightness
1323,NORMAL,48572.3140625,120.0,36.09963232532211,brightness
1324,NORMAL,47394.6,120.0,45.979621343376785,brightness
1325,NORMAL,53055.90625,120.0,45.53080977502462,brightness
1326,NORMAL,49914.0765625,120.0,47.164545599340016,brightness
1327,NORMAL,60421.19377441406,120.05176009982824,45.0368156448112,brightness
1328,NORMAL,45288.731747436526,120.00245385617018,48.036421337685724,brightness
1329,NORMAL,50506.86499328613,120.01761178765446,47.563046926553945,brightness
1330,NORMAL,52572.1046875,120.0,51.18040525800947,brightness
1331,NORMAL,58286.3578125,120.0,39.13130590585044,brightness
1332,NORMAL,55452.76145095825,120.01182920648716,37.58379277419434,brightness
1333,NORMAL,47637.38016357422,120.00003209337592,33.74117403259625,brightness
1334,NORMAL,49545.11465530396,120.00210156943649,47.96872964332919,brightness
1335,NORMAL,46043.3875,119.99976167827845,45.290087282603416,brightness
1336,NORMAL,48106.4890625,120.0,48.493788754906014,brightness
1337,NORMAL,43617.721875,120.0,52.484268172814566,brightness
1338,NORMAL,50455.5703125,120.0,37.05987760012065,brightness
1339,NORMAL,56732.16860046387,120.18816411774606,41.223852919827394,brightness
1340,NORMAL,55029.8953125,120.0,41.4286277072259,brightness
1341,NORMAL,42378.9875,120.0,39.023265279785086,brightness
0,Viral Pneumonia,60211.7984375,120.0,31.61491295875291,brightness
1,Viral Pneumonia,63080.5765625,120.0,37.69019229958155,brightness
2,Viral Pneumonia,47710.578125,120.0,44.53481169602177,brightness
3,Viral Pneumonia,51616.0515625,120.0,30.483573749644727,brightness
4,Viral Pneumonia,47576.88475189209,120.00119685009122,42.688234588122846,brightness
5,Viral Pneumonia,54078.039015197755,120.00130222784355,44.85250396122178,brightness
6,Viral Pneumonia,54523.14996109009,120.00383102195337,38.823326062926746,brightness
7,Viral Pneumonia,58076.0578125,120.0,33.49346222174274,brightness
8,Viral Pneumonia,46513.2265625,120.0,27.274171768216245,brightness
9,Viral Pneumonia,50874.5015625,120.0,33.783975459571245,brightness
10,Viral Pneumonia,46050.87912063599,120.00012666569091,37.45061432949329,brightness
11,Viral Pneumonia,39764.054496002194,120.00163795775734,55.73462089807606,brightness
12,Viral Pneumonia,46443.315625,120.0,35.319739873509455,brightness
13,Viral Pneumonia,45762.2328125,120.0,25.031113421048577,brightness
14,Viral Pneumonia,62256.0626739502,120.00667952094227,47.96607187426486,brightness
15,Viral Pneumonia,43898.34182281494,120.01048267679289,40.47560810612739,brightness
16,Viral Pneumonia,42821.9296875,120.0,41.49904185858945,brightness
17,Viral Pneumonia,46747.534375,120.0,47.38428748020535,brightness
18,Viral Pneumonia,47839.8828125,120.0,28.984804441114818,brightness
19,Viral Pneumonia,49176.6,120.0,36.437848120542824,brightness
20,Viral Pneumonia,48080.75,120.0,30.736544351665,brightness
21,Viral Pneumonia,45867.628125,120.0,34.79434116647393,brightness
22,Viral Pneumonia,47589.98561706543,120.00417556520551,34.60807241744346,brightness
23,Viral Pneumonia,48412.121875,120.0,31.813055491805695,brightness
24,Viral Pneumonia,43332.15625,119.99994088243693,59.0754452541885,brightness
25,Viral Pneumonia,47947.7765625,120.0,38.575602620250734,brightness
26,Viral Pneumonia,40221.39081497192,120.02322822646238,42.034606831467656,brightness
27,Viral Pneumonia,55361.06875,120.0,22.14294571776236,brightness
28,Viral Pneumonia,50806.86027679443,120.00007609231398,33.07365305006156,brightness
29,Viral Pneumonia,47693.6375,120.0,28.0024088625378,brightness
30,Viral Pneumonia,51469.16472473145,120.01942034903914,36.876253019330875,brightness
31,Viral Pneumonia,53158.4046875,120.0,45.403191268874764,brightness
32,Viral Pneumonia,40074.14011993408,120.09662497555837,52.244284753752936,brightness
33,Viral Pneumonia,51449.645500183105,120.36301380163059,28.005780091392637,brightness
34,Viral Pneumonia,47866.165625,120.0,33.2457853954291,brightness
35,Viral Pneumonia,52753.11844177246,120.03555513685569,39.83985787098671,brightness
36,Viral Pneumonia,48814.2203125,120.0,40.61470067979643,brightness
37,Viral Pneumonia,45174.6484375,120.0,35.36278423889182,brightness
38,Viral Pneumonia,45792.4125,120.0,38.22982713315477,brightness
39,Viral Pneumonia,46743.16240234375,120.08242031931877,29.391480922825895,brightness
40,Viral Pneumonia,51764.257510375974,120.02333107311279,23.404475059955125,brightness
41,Viral Pneumonia,46692.578106689456,120.03264579735696,40.67586197680271,brightness
42,Viral Pneumonia,37399.73219680786,120.01762371347286,41.31103047758873,brightness
43,Viral Pneumonia,57352.43850250244,119.9997990806587,50.92829492376213,brightness
44,Viral Pneumonia,50738.121954345705,120.02096083201468,41.63018077809908,brightness
45,Viral Pneumonia,46439.1171875,120.0,41.06069230075071,brightness
46,Viral Pneumonia,52413.3984375,120.0,35.0027041811218,brightness
47,Viral Pneumonia,50463.959375,120.0,32.393819469013074,brightness
48,Viral Pneumonia,55535.9203125,120.0,35.96616775449994,brightness
49,Viral Pneumonia,49551.084375,120.0,34.76917006472211,brightness
50,Viral Pneumonia,49408.471875,120.0,33.93283349573223,brightness
51,Viral Pneumonia,48228.9265625,120.0,33.221934617351955,brightness
52,Viral Pneumonia,41132.05,120.0,48.34366253066334,brightness
53,Viral Pneumonia,50368.2578125,120.0,36.816222111367324,brightness
54,Viral Pneumonia,47162.190625,120.0,37.484305559592805,brightness
55,Viral Pneumonia,55941.64262847901,120.16426854627207,53.20036375361082,brightness
56,Viral Pneumonia,48750.042419433594,120.09762830496766,44.77384750100278,brightness
57,Viral Pneumonia,52430.3625,120.0,46.575197008009845,brightness
58,Viral Pneumonia,48861.5265625,120.0,40.018156322331244,brightness
59,Viral Pneumonia,61033.776107788086,120.01149211358279,26.79453293913267,brightness
60,Viral Pneumonia,52238.84375,120.0,35.36160938827424,brightness
61,Viral Pneumonia,47984.52712936401,120.01400184305385,42.48460310090074,brightness
62,Viral Pneumonia,48241.3161567688,120.01728980080225,40.400669944850456,brightness
63,Viral Pneumonia,47290.55,120.00000984966755,36.10158006141251,brightness
64,Viral Pneumonia,47736.4984375,120.0,36.40191654077023,brightness
65,Viral Pneumonia,47301.94375,120.0,46.75659324276107,brightness
66,Viral Pneumonia,47655.085900878905,120.00431679561734,31.39483860107371,brightness
67,Viral Pneumonia,51193.51262207031,120.0782471075654,34.05560821841675,brightness
68,Viral Pneumonia,48368.8921875,120.0,33.752512750860625,brightness
69,Viral Pneumonia,47483.9578125,120.0,26.55521261751086,brightness
70,Viral Pneumonia,51482.365625,120.0,36.42973182505724,brightness
71,Viral Pneumonia,40018.71240692139,120.00040576001629,45.736837150986084,brightness
72,Viral Pneumonia,46448.175,120.0,44.701694410300746,brightness
73,Viral Pneumonia,51983.91875,120.0,33.299941303421875,brightness
74,Viral Pneumonia,40785.04375,120.0,35.314778285198685,brightness
75,Viral Pneumonia,50390.45625,120.0,37.16453172279444,brightness
76,Viral Pneumonia,44434.54000549317,120.09305870719254,28.66231529195369,brightness
77,Viral Pneumonia,49554.453125,120.0,40.415665143525814,brightness
78,Viral Pneumonia,49938.7671875,120.0,44.23423963336794,brightness
79,Viral Pneumonia,46041.203125,120.0,35.17412188859959,brightness
80,Viral Pneumonia,48842.7015625,120.0,32.952407854966836,brightness
81,Viral Pneumonia,49612.590615844725,120.0523719759658,41.02443512081028,brightness
82,Viral Pneumonia,49685.6765625,120.0,36.469454511895535,brightness
83,Viral Pneumonia,54621.471875,120.0,44.84443429471942,brightness
84,Viral Pneumonia,53339.61669311523,120.09049495868385,29.80830299547721,brightness
85,Viral Pneumonia,48598.8,120.0,39.859177128724234,brightness
86,Viral Pneumonia,57061.0390625,120.0,41.88934435688755,brightness
87,Viral Pneumonia,53095.11354370117,120.03100140951574,37.98022862610843,brightness
88,Viral Pneumonia,43261.64100265503,120.0269692169968,42.95750768302541,brightness
89,Viral Pneumonia,50198.91289596558,120.03933304781094,42.7441919249721,brightness
90,Viral Pneumonia,50959.31875,120.0,25.963988339187427,brightness
91,Viral Pneumonia,49044.0421875,120.0,38.30205993190525,brightness
92,Viral Pneumonia,44848.97758941651,119.99875994678587,45.14254732060225,brightness
93,Viral Pneumonia,52883.8484375,120.0,34.46428086685981,brightness
94,Viral Pneumonia,40168.40707778931,120.00656831730157,44.13278996895446,brightness
95,Viral Pneumonia,60218.90159225464,120.00081158592366,24.822322299618488,brightness
96,Viral Pneumonia,49297.509375,120.0,22.27729006355204,brightness
97,Viral Pneumonia,41319.309375,120.0,39.11073219691837,brightness
98,Viral Pneumonia,51802.9953125,120.0,34.435547230751595,brightness
99,Viral Pneumonia,45210.7890625,120.0,37.271922436845216,brightness
100,Viral Pneumonia,60527.8359375,120.04273222247139,39.47747975625722,brightness
101,Viral Pneumonia,42738.0484375,120.0,32.702609807989816,brightness
102,Viral Pneumonia,45954.04827804565,120.01794333360158,38.139668519720686,brightness
103,Viral Pneumonia,46719.9046875,120.0,43.61741843432062,brightness
104,Viral Pneumonia,52786.0515625,120.00082132429816,51.80894084111992,brightness
105,Viral Pneumonia,49674.9765625,120.0,30.495439032021117,brightness
106,Viral Pneumonia,48936.321875,120.0,32.4673428410528,brightness
107,Viral Pneumonia,54671.36875,120.0,37.03886824839333,brightness
108,Viral Pneumonia,45524.48734207153,120.05857224413194,38.172994917824454,brightness
109,Viral Pneumonia,39774.504457092284,120.14996044756845,38.81203840703996,brightness
110,Viral Pneumonia,44060.03822021485,120.05382178351283,41.0179174791194,brightness
111,Viral Pneumonia,49776.0609375,120.0,37.990479637337906,brightness
112,Viral Pneumonia,51487.6796875,120.0,33.514021771046735,brightness
113,Viral Pneumonia,47942.309375,120.0,27.881618418858327,brightness
114,Viral Pneumonia,51261.11875,120.0,40.34531232535915,brightness
115,Viral Pneumonia,47639.62589416504,120.00381735432893,37.9676841300201,brightness
116,Viral Pneumonia,52203.5625,120.0,35.85950527437602,brightness
117,Viral Pneumonia,45951.496875,120.0,33.29245738942631,brightness
118,Viral Pneumonia,47942.9296875,120.0,39.21572012818985,brightness
119,Viral Pneumonia,41000.26195983887,120.09934862796217,35.55983010625228,brightness
120,Viral Pneumonia,60375.02132339477,120.00358421658166,34.820934635149655,brightness
121,Viral Pneumonia,52725.8109375,120.0,38.903949488300015,brightness
122,Viral Pneumonia,53130.707675170896,120.03179069142789,41.59703050685408,brightness
123,Viral Pneumonia,44794.57426528931,120.25604177941568,38.07607434353966,brightness
124,Viral Pneumonia,42327.46116027832,120.00142914894968,44.17636181015808,brightness
125,Viral Pneumonia,50883.3125,120.0,33.27497586650496,brightness
126,Viral Pneumonia,43622.49570999145,120.00235026748851,46.921920352697185,brightness
127,Viral Pneumonia,48380.60367889404,120.01246421551332,39.473285297435886,brightness
128,Viral Pneumonia,44344.5421875,120.0,34.419495072383434,brightness
129,Viral Pneumonia,49025.722401428226,120.00002066465095,35.31639342780095,brightness
130,Viral Pneumonia,42345.51627044678,120.00109182298183,40.61770316196056,brightness
131,Viral Pneumonia,53949.159375,120.0,37.43691728392709,brightness
132,Viral Pneumonia,40600.1375,120.0,42.75455281468848,brightness
133,Viral Pneumonia,48340.9460144043,120.00245878659189,40.03316970365674,brightness
134,Viral Pneumonia,59994.925,120.0,29.05078989090098,brightness
135,Viral Pneumonia,44628.67147216797,120.05483751744032,46.59265893783188,brightness
136,Viral Pneumonia,49322.91821899414,120.0044019985944,39.473185544074475,brightness
137,Viral Pneumonia,46143.007258605954,120.0042190309614,47.4152934873928,brightness
138,Viral Pneumonia,49664.421875,120.0,35.12545985518957,brightness
139,Viral Pneumonia,59230.41364746094,120.05902134627104,26.270181840169922,brightness
140,Viral Pneumonia,46455.034375,120.0,39.09926061798888,brightness
141,Viral Pneumonia,51191.5375,120.0,40.70843696692895,brightness
142,Viral Pneumonia,50161.807969665526,120.01223714556545,40.51292010778483,brightness
143,Viral Pneumonia,41668.51000823975,120.05618114722893,43.30065736364359,brightness
144,Viral Pneumonia,53517.332531738284,120.72148909978569,28.71836645475506,brightness
145,Viral Pneumonia,49493.5015625,120.0,33.83620871595256,brightness
146,Viral Pneumonia,49428.30211639404,120.0000268719159,44.56139331185874,brightness
147,Viral Pneumonia,46043.025,120.0,40.4494612505545,brightness
148,Viral Pneumonia,43073.9390625,120.0,45.73934406668611,brightness
149,Viral Pneumonia,51937.4484375,120.0,20.830877829493637,brightness
150,Viral Pneumonia,46757.5774848938,120.00637944182381,35.7024956785894,brightness
151,Viral Pneumonia,51946.371875,120.00000650668517,38.30766441295718,brightness
152,Viral Pneumonia,51844.8234375,120.0,32.21628849426506,brightness
153,Viral Pneumonia,52861.452708435056,120.01749129244126,48.622415725937636,brightness
154,Viral Pneumonia,38152.711309814455,120.06657965457998,51.88911427857042,brightness
155,Viral Pneumonia,41169.30810394287,120.07330235792324,48.72375620796802,brightness
156,Viral Pneumonia,48886.25575561523,120.0426176469773,33.28075805023674,brightness
157,Viral Pneumonia,45623.24375,120.0,36.38302046588596,brightness
158,Viral Pneumonia,60874.4578125,120.00008545769379,40.105116820338154,brightness
159,Viral Pneumonia,57200.41196594238,120.28593619260937,34.84840997481503,brightness
160,Viral Pneumonia,38963.762307739256,120.00498384330422,42.645917329487965,brightness
161,Viral Pneumonia,51038.4078125,120.0,26.03836307850547,brightness
162,Viral Pneumonia,44758.865625,120.0,42.799043372740634,brightness
163,Viral Pneumonia,47300.3609375,120.0,31.358785460415852,brightness
164,Viral Pneumonia,52458.4984375,120.0,32.71844388376808,brightness
165,Viral Pneumonia,56596.02405395508,120.16852397657931,35.69265587108059,brightness
166,Viral Pneumonia,50475.864447021486,120.02664434723556,49.22902805032029,brightness
167,Viral Pneumonia,54563.9359375,120.0,27.67853897346272,brightness
168,Viral Pneumonia,51493.8828125,120.0,40.20225467019375,brightness
169,Viral Pneumonia,46306.7421875,120.0,45.135576832254394,brightness
170,Viral Pneumonia,44034.00364837646,120.0018410445191,45.945605175348035,brightness
171,Viral Pneumonia,51843.49375,120.0,36.55966857106032,brightness
172,Viral Pneumonia,56065.15908126831,120.00000038719736,48.043842115600974,brightness
173,Viral Pneumonia,54047.4984375,120.0,37.32233841427156,brightness
174,Viral Pneumonia,54097.684375,120.0,36.509101637147204,brightness
